,block,r2_score,rmse,Cluster
71,block_66,0.37586276183583534,8.580852016107498,2
72,block_68,0.00989867267222777,10.516969415535014,2
73,block_7,0.8640327094070885,4.036522689231512,2
74,block_73,-0.6833730819699182,13.761099616617223,2
75,block_8,0.8365896549789114,5.212197043778009,2
76,block_9,0.7638894314013879,5.037089677299314,2
77,block_100,-0.06248865385855762,6.278066322129625,4
78,block_101,-0.07249452353930974,6.39849136961004,4
79,block_102,0.5188430892367067,3.065831568671244,4
80,block_103,-0.16381224615692624,4.685755676172157,4
81,block_105,-0.2772580720161726,6.237129069032031,4
82,block_106,-0.16634214068851594,5.049203751918598,4
83,block_107,-0.4472474051247346,6.968253839686998,4
84,block_108,-0.19766203375028524,5.17087296855036,4
85,block_109,0.5810594848937395,2.4462102108103863,4
86,block_21,0.14801368136891158,5.515658155651311,4
87,block_32,0.3998909817950329,4.902355286381543,4
88,block_43,-1.5442209971910752,12.326249090185938,4
89,block_44,0.8188838050754625,2.9237214224309134,4
90,block_45,0.8025387101374766,3.113918181252768,4
91,block_46,0.8003468760261989,2.8376524776339664,4
92,block_47,0.8020597207534059,3.4632619354773078,4
93,block_50,0.7038656807032684,3.0462334740574444,4
94,block_52,0.7834526716439167,3.099649541217868,4
95,block_53,0.9011130780127427,2.3914223618726487,4
96,block_55,0.5805135195064812,3.631265411648498,4
97,block_56,0.7867126918823895,3.2605854860562364,4
98,block_64,0.8029371764145732,3.4280377059908598,4
99,block_78,0.7693247549123112,3.686872726930535,4
100,block_86,-8.149913684675571,11.41623961663845,4
101,block_87,0.8389299203327383,3.051060392421026,4
102,block_90,0.7496557675652289,3.095148667075349,4
103,block_91,-4.9739486030080915,7.486493520733504,4
104,block_92,-0.031525807696559216,7.382210316863656,4
105,block_93,-0.2935904273296277,6.920520664141996,4
106,block_94,-0.4700838853008389,5.753302903281282,4
107,block_95,0.04908760456667538,6.002808159721432,4
108,block_96,0.30055817771519977,3.9147825532697125,4
109,block_97,0.12096102702442735,5.078343650546145,4
110,block_98,-0.2464780874245418,5.441221973285637,4
111,block_99,-0.4033620632165953,6.692342986304081,4
